channel_transfer,person_id,onboard_datetime
Facebook Ads,5724b2708d260304c885cf2d,2016-05-11 18:27:28.164
Direct - Paid Search (brand) - Organic Search,572102048d260348d11a8683,2016-04-30 12:46:54.731
Direct - Paid Search (brand) - Organic Search,56fa8246a6a4f25fa27760a8,2016-04-05 17:44:45.476
Phone,570c131fa6a4f22a89569ae0,2016-04-18 21:21:34.766
Phone,5711524ca6a4f245e716f592,2016-04-19 19:09:41.58
Phone,5723ca031450d3700915482e,2016-05-13 15:58:18.286
Direct - Paid Search (brand) - Organic Search,571a37ca1450d3298c7cf897,2016-04-30 17:36:06.961
Phone,572a037507cabc55d330d077,2016-05-11 18:30:07.132
Direct - Paid Search (brand) - Organic Search,570d31bf1450d36eff751a5a,2016-04-25 16:29:00.86
Facebook Ads,5707c1d7ea9f7720c3b4039d,2016-04-11 15:18:06.631
Phone,56b8ddca6c021e1cb4bbeb51,2016-05-13 17:15:55.545
Facebook Ads,57192e9b1450d35e041a998f,2016-04-22 18:16:33.444
Phone,5722564b8d260368152d2e4c,2016-05-06 13:25:56.336
Phone,571f883f07cabc69234b4c8c,2016-05-02 20:55:18.973
Phone,570e5aecea9f77042d0cdf40,2016-04-18 17:46:26.045
Facebook Ads,570e4d218d26036374cde2a7,2016-04-25 16:52:10.479
Direct - Paid Search (brand) - Organic Search,56496d6569702d143b020000,2015-11-17 18:37:51.171
Phone,5718e8011450d314fa29f5ce,2016-05-02 21:29:11.277
Direct - Paid Search (brand) - Organic Search,56a98bc869702d7564ba0700,2016-02-02 19:18:44.696
Direct - Paid Search (brand) - Organic Search,571ae9a7ea9f7722e032afca,2016-05-12 18:01:43.658
undefined,571a8333ea9f7774fadd2708,2016-04-26 15:39:02.963
Phone,571fd1c08d26032d0f89da2a,2016-05-04 21:18:12.592
Direct - Paid Search (brand) - Organic Search,570eaf5a8d26036fb4b88b12,2016-04-27 14:13:52.562
Facebook Ads,55fc0b4569702d24f6880000,2015-09-30 13:14:12.146
Phone,56d19a2d1450d347cd3ad12b,2016-04-29 17:18:13.355
Phone,56fd2a94a6a4f24b9150c969,2016-04-04 21:07:31.494
Direct - Paid Search (brand) - Organic Search,5724f3b21450d3112a3dffc3,2016-05-06 22:06:14.116
Direct - Paid Search (brand) - Organic Search,5722c34a1450d34619b32294,2016-05-10 16:55:54.044
undefined,568ae4da69702d272d430100,2016-05-06 15:15:15.563
Phone,56d05be707cabc13641bbdb0,2016-04-22 18:51:31.865
Phone,571f77c4ea9f7768659b7237,2016-05-03 18:32:43.696
Facebook Ads,5713ff1a8d26031199d65f11,2016-04-22 18:58:12.971
Direct - Paid Search (brand) - Organic Search,57290cbd8d260341f767672c,2016-05-06 16:39:51.655
Phone,572cfb6d1450d3071922a60d,2016-05-17 19:01:46.791
Facebook Ads,5654837669702d4ec1270000,2016-04-27 19:54:19.553
Facebook Ads,5722bd7c07cabc11a5bd9274,2016-05-09 13:32:35.392
Phone,57309d50a6a4f25bb7fc38ed,2016-05-12 18:23:31.979
Direct - Paid Search (brand) - Organic Search,5717d8028d260326a2d224fa,2016-04-27 14:57:51.22
Facebook Ads,571e1f0e8d26031d78508178,2016-05-06 20:43:31.064
Customer Support - Unknown,57214857a6a4f25dbe841daa,2016-05-10 19:44:28.334
Phone,56fd4e57a6a4f23fbe1416ba,2016-05-09 18:40:26.38
Direct - Paid Search (brand) - Organic Search,571279fc1450d36e8c482bf2,2016-05-02 19:47:11.751
Facebook Ads,572309fe8d260312fa1206c4,2016-05-09 20:21:14.968
Facebook Ads,571e45601450d37621cea885,2016-05-09 14:38:37.171
Phone,56eb384407cabc08fb2ca23d,2016-04-21 15:57:54.466
Phone,57237a9f07cabc22a7cbe8b1,2016-05-13 18:17:40.349
Phone,57151c7807cabc118505e486,2016-04-25 18:54:31.114
Phone,57309fb9a6a4f25bb7fc3a15,2016-05-18 13:59:43.13
Direct - Paid Search (brand) - Organic Search,56fcb6a5a6a4f24ba850b95d,2016-05-04 18:28:26.351
Direct - Paid Search (brand) - Organic Search,5727841a8d26033d7f861f04,2016-05-11 15:28:43.574
Phone,572a406a1450d378383e75aa,2016-05-11 18:57:13.535
Facebook Ads,572a0ad18d260335845cb8f5,2016-05-16 15:03:27.262
Direct - Paid Search (brand) - Organic Search,5723c2f3a6a4f21128683735,2016-05-11 13:34:09.156
Direct - Paid Search (brand) - Organic Search,57280013ea9f770dcc239e4a,2016-05-12 15:58:42.941
Phone,572b87701450d34e81a77b9d,2016-05-11 18:58:07.799
Phone,567a27f469702d6231320000,2016-05-13 21:29:06.292
Phone,57221a4a8d260367ab8c68a3,2016-05-03 22:00:00.857
Phone,5729258c8d26030b6c6765ac,2016-05-13 14:15:42.578
Phone,56a4661069702d3ff9292f00,2016-04-29 12:34:28.879
Direct - Paid Search (brand) - Organic Search,56d3c6d61450d33fe4fd686c,2016-04-28 14:25:29.619
Facebook Ads,5727627a07cabc34b4a23b01,2016-05-10 16:10:18.006
Phone,572a4667ea9f773788cc415c,2016-05-13 16:06:39.749
Direct - Paid Search (brand) - Organic Search,5727b7dd8d26036aee861ce3,2016-05-09 19:37:23.129
Phone,5727b6c5a6a4f27d4ffe9c53,2016-05-18 15:21:20.653
Phone,572a0b111450d31fab1d670b,2016-05-10 20:56:24.864
Direct - Paid Search (brand) - Organic Search,572d0880a6a4f21bb200e62d,2016-05-17 20:14:44.986
Direct - Paid Search (brand) - Organic Search,56dcfcb28d26035c9b45a898,2016-05-11 14:12:41.133
Customer Support - Unknown,5738efc1ea9f775d832272e7,2016-05-18 19:35:55.775
Direct - Paid Search (brand) - Organic Search,571b91f7a6a4f263ac335036,2016-05-09 21:52:32.358
Phone,5730b3d28d260334b9275d09,2016-05-11 17:04:18.218
Direct - Paid Search (brand) - Organic Search,57279d86ea9f774b8baf663d,2016-05-10 21:16:39.384
Phone,56d0a0968d26033588bcc9fb,2016-05-13 13:00:48.869
Phone,57050a668d26034ce10fc528,2016-04-12 18:55:22.181
Facebook Ads,56d7376507cabc25dfcc5315,2016-05-11 14:49:29.647
Referral,572676868d26034e88861d69,2016-05-12 20:24:26.067
Direct - Paid Search (brand) - Organic Search,56a6d5a069702d32685b0300,2016-02-02 18:48:56.825
Phone,57335c22ea9f7742e45c26dd,2016-05-16 17:03:41.885
Facebook Ads,55ecc4a669702d3e71070000,2016-02-15 16:07:08.793
Direct - Paid Search (brand) - Organic Search,5647561c69702d7563150000,2015-11-19 15:45:11.621
Phone,56c5f4446c021e4a91ecf4d4,2016-02-25 21:52:57.043
Facebook Ads,56b649655301d06e268fc8d3,2016-02-23 16:43:37.434
Direct - Paid Search (brand) - Organic Search,56be804af46b3e109333ffd3,2016-02-18 21:49:16.052
Facebook Ads,569f317f69702d207d700500,2016-01-22 17:39:08.245
Direct - Paid Search (brand) - Organic Search,56be43cff46b3e615a33ffb7,2016-02-18 23:13:11.819
Paid Search (non-brand),56a3758969702d3fc1290e00,2016-02-01 21:43:31.194
Direct - Paid Search (brand) - Organic Search,56b116d46c021e0484510976,2016-02-05 17:39:24.697
Facebook Ads,56c93ce05301d028c638f936,2016-02-29 16:57:48.975
Facebook Ads,56ca7cf15301d04d9838f936,2016-02-26 22:50:33.451
Direct - Paid Search (brand) - Organic Search,56a6900769702d5d8f330200,2016-01-26 22:20:23.006
Direct - Paid Search (brand) - Organic Search,56b13e2b5301d0250c6b58a2,2016-02-05 17:01:28.432
"Digital (display, video, native, podcast, twitter)",5623843d69702d39b7420000,2015-12-08 17:53:35.931
Facebook Ads,56b14af86c021e431dd5e196,2016-02-04 19:49:29.542
Direct - Paid Search (brand) - Organic Search,56b428cc6c021e135eb9aa3c,2016-02-10 16:08:33.707
Direct - Paid Search (brand) - Organic Search,56d447a21450d32cbc321def,2016-02-29 14:18:50.875
Direct - Paid Search (brand) - Organic Search,56a3ade669702d3fc1311500,2016-01-27 17:03:37.943
Phone,56bb50cb5301d00199331ff4,2016-02-18 22:30:42.807
Phone,570d410a1450d33cfd93134b,2016-04-21 20:21:17.555
Facebook Ads,56cd04d55301d06175aea680,2016-02-25 13:29:12.987
"Digital (display, video, native, podcast, twitter)",569e523669702d0da8630100,2016-01-28 21:43:22.902
Direct - Paid Search (brand) - Organic Search,56d44567ea9f775e06416501,2016-02-29 13:51:40.193
Direct - Paid Search (brand) - Organic Search,5716972b07cabc0841daadee,2016-05-04 14:56:58.847
Direct - Paid Search (brand) - Organic Search,56aad33969702d0588ca0500,2016-02-03 22:59:14.023
"Digital (display, video, native, podcast, twitter)",56a43b3169702d04fd652a00,2016-01-26 19:19:05.744
Direct - Paid Search (brand) - Organic Search,56ce46ffea9f77194a90ccc6,2016-03-02 15:46:46.37
Direct - Paid Search (brand) - Organic Search,55a6861869702d4b1b030000,2015-08-03 16:30:55.135
Facebook Ads,56a1060469702d705b432400,2016-01-25 21:50:08.309
Direct - Paid Search (brand) - Organic Search,5696b35769702d381dd80a00,2016-01-20 22:43:32.192
Direct - Paid Search (brand) - Organic Search,570e6e40a6a4f25ce481a85c,2016-04-22 19:57:46.802
Phone,56d0b81a07cabc74321bbe90,2016-03-04 15:36:03.881
undefined,56e87e2507cabc45f9d964eb,2016-03-17 12:51:55.089
Facebook Ads,56c9e5845301d0707638f9b4,2016-02-26 17:01:07.789
Phone,56e34a911450d36e5d19351b,2016-03-14 21:51:54.867
undefined,56a130dc69702d41615d0300,2016-01-26 19:41:07.363
Phone,5717863c07cabc35c5daae54,2016-04-21 21:02:20.637
undefined,56bd21696c021e74c8e01414,2016-02-24 15:04:34.741
Customer Support - Unknown,56a945b469702d20d45f0d00,2016-02-01 17:51:18.855
Facebook Ads,56a0447a69702d334e410000,2016-01-28 16:09:38.829
Facebook Ads,56e24eb28d260341f348899c,2016-03-15 18:07:17.05
Phone,56df629bea9f773d335ad34f,2016-03-14 16:57:07.074
Referral,56cb38ac6c021e0b34c5c69b,2016-02-25 18:59:22.443
Direct - Paid Search (brand) - Organic Search,56a7161a69702d3273040400,2016-02-11 15:38:48.813
Direct - Paid Search (brand) - Organic Search,5705c7b51450d3369578d47b,2016-04-13 16:26:32.46
Direct - Paid Search (brand) - Organic Search,56df664cea9f774b725ad369,2016-03-09 18:21:10.7
Phone,56c6172b6c021e24a0ecf516,2016-02-24 23:48:43.798
Direct - Paid Search (brand) - Organic Search,56e5ed65a6a4f26dafcb619b,2016-03-25 20:10:36.191
Facebook Ads,56c8c6555301d030dd38f9e6,2016-03-11 23:11:29.664
Direct - Paid Search (brand) - Organic Search,56be04cc5301d00b37173b2b,2016-02-18 23:40:49.946
Direct - Paid Search (brand) - Organic Search,56e6190507cabc7787eafb0b,2016-03-17 13:24:48.077
Direct - Paid Search (brand) - Organic Search,56a69b1569702d04d0ed0400,2016-02-17 15:53:09.219
Facebook Ads,552c249c69702d477b050000,2016-02-25 14:35:42.898
Facebook Ads,56b184c06c021e3c04d5e060,2016-02-03 19:51:30.87
Phone,56fc2b2aa6a4f22df8a1ee73,2016-03-31 20:21:48.339
Direct - Paid Search (brand) - Organic Search,569f188969702d6794621000,2016-01-25 21:37:45.114
undefined,56f6ac2ca6a4f2410a4dab43,2016-04-04 19:29:03.937
Paid Search (non-brand),5724f3e8a6a4f2031d84bf62,2016-05-05 20:29:10.096
Direct - Paid Search (brand) - Organic Search,56b926e2f46b3e3064a64c68,2016-02-19 18:17:07.854
Referral,56c5da536c021e530aecf680,2016-02-29 13:19:17.938
Phone,56cb4b126c021e6ee3c5c96b,2016-02-24 20:38:22.099
Phone,57101e2407cabc6fd616ef56,2016-04-28 16:14:04.384
Facebook Ads,56d186681450d3775f3ad0ff,2016-02-27 21:27:08.552
undefined,56bba991f46b3e3e227df4e3,2016-02-12 19:02:42.488
Direct - Paid Search (brand) - Organic Search,56a22a9c69702d6cdef60300,2016-01-26 21:02:50.684
Direct - Paid Search (brand) - Organic Search,56aec8145301d03b67cd9e8f,2016-02-04 15:19:51.705
Direct - Paid Search (brand) - Organic Search,56a513f769702d558ee50d00,2016-01-27 22:30:12.953
Phone,56849b4569702d69b5040000,2016-04-12 19:27:37.133
Phone,56f0464c8d2603513f6d3dc0,2016-03-23 18:59:08.778
Phone,56a9370969702d20d4910400,2016-02-18 15:05:11.829
Phone,572bb1ff8d2603611a7e6e12,2016-05-12 15:51:53.081
Phone,571e2fb5a6a4f248cd334fc0,2016-05-09 17:05:54.517
Facebook Ads,56cad2f76c021e12df6c530e,2016-03-01 18:36:44.249
Direct - Paid Search (brand) - Organic Search,56b16a836c021e090ed5e05d,2016-02-05 17:20:51.328
Referral,569b10b569702d73ff1f0200,2016-01-22 15:59:12.42
undefined,56c76237f46b3e045c407416,2016-02-22 16:25:06.496
Facebook Ads,56a2cc5b69702d052c410000,2016-01-27 14:52:58.17
Direct - Paid Search (brand) - Organic Search,56eb02cba6a4f2119a22dd1e,2016-03-23 15:23:00.396
Facebook Ads,56f85c758d26034611f7670b,2016-04-04 14:16:20.951
Phone,56cb3e546c021e2131c5c9f7,2016-02-26 23:12:17.936
Direct - Paid Search (brand) - Organic Search,56f1aeb71450d36cc5dea817,2016-03-25 16:08:03.223
Phone,56d5e22607cabc247493eed8,2016-04-19 15:36:06.291
Direct - Paid Search (brand) - Organic Search,56b47147f46b3e0ebb3445fc,2016-02-24 15:11:33.564
Facebook Ads,56cd56d0ea9f7733fc4f4bf5,2016-02-27 21:44:33.781
Direct - Paid Search (brand) - Organic Search,56a8db1269702d54ddf80600,2016-02-01 16:08:47.049
Facebook Ads,56ae18acf46b3e2289bde6ee,2016-02-03 21:44:07.497
Direct - Paid Search (brand) - Organic Search,56bdf0b45301d01b3a173b17,2016-02-16 22:58:47.901
Direct - Paid Search (brand) - Organic Search,56ec9042ea9f7770d14849f0,2016-03-22 13:22:13.569
Direct - Paid Search (brand) - Organic Search,565f3ada69702d66a2600000,2016-02-02 16:09:26.513
Phone,56ec4a8a07cabc519500adf6,2016-03-22 15:02:53.706
Phone,56afc3206c021e2f54ebe8d5,2016-02-11 19:28:48.706
Facebook Ads,56d728338d260306877af343,2016-03-08 19:53:00.749
Direct - Paid Search (brand) - Organic Search,56d4e34cea9f7742efcfb7d0,2016-03-01 01:01:41.117
Phone,56f1c7111450d31586573409,2016-03-25 14:46:19.745
Direct - Paid Search (brand) - Organic Search,568c236169702d2131220000,2016-01-25 22:12:09.915
Facebook Ads,56bbbcb95301d03428b82a30,2016-02-18 21:24:51.56
undefined,56b3376a6c021e37567c3668,2016-02-09 16:33:35.285
Direct - Paid Search (brand) - Organic Search,56f04eb3a6a4f24350e8079e,2016-03-28 20:44:26.752
Direct - Paid Search (brand) - Organic Search,558d9f6369702d54c0050000,2015-07-10 20:10:06.834
Phone,57227e9207cabc7cf72d2c54,2016-05-11 16:58:20.657
Facebook Ads,56f3f1571450d37de4df67f6,2016-03-29 18:57:53.412
Email - PillPack,56a7f8fe69702d761b5d0400,2016-02-11 17:02:29.378
Direct - Paid Search (brand) - Organic Search,55b0147b69702d5be2010000,2015-08-05 17:42:07.266
undefined,56cb636e6c021e736dc5c7b2,2016-03-11 22:49:58.071
Email - PillPack,56c7a4ef6c021e67c2632115,2016-02-26 16:14:52.58
Direct - Paid Search (brand) - Organic Search,5679f38969702d0f98bd0000,2016-02-02 16:17:33.814
Referral,5696dd4869702d546cba0000,2016-01-18 20:15:13.561
Phone,56aa8f7769702d6366af0300,2016-03-01 00:43:15.376
Facebook Ads,56c4e5cf6c021e10948c868f,2016-02-24 15:44:27.621
Phone,570f9cf68d260354eb9b9892,2016-04-19 20:45:07.532
Direct - Paid Search (brand) - Organic Search,560db83669702d7aa5320000,2015-10-05 15:37:59.375
Direct - Paid Search (brand) - Organic Search,56cc684c6c021e2644dca3ef,2016-02-29 14:16:01.434
Facebook Ads,56aed60bf46b3e2289bdfcfe,2016-02-11 16:31:22.067
Facebook Ads,563f733a69702d469a260000,2015-11-25 21:48:15.985
Direct - Paid Search (brand) - Organic Search,56ec958b07cabc71fed98d14,2016-03-22 20:04:18.373
Facebook Ads,569bf10169702d293d4d0400,2016-01-26 15:14:01.418
Facebook Ads,56d4e44807cabc39ac838202,2016-03-08 18:40:51.724
Facebook Ads,569a6fe469702d1849e01800,2016-01-19 18:06:30.682
Direct - Paid Search (brand) - Organic Search,56d0dbfc07cabc2c321bbd58,2016-03-10 19:57:11.884
Phone,56cc93ee5301d006d0948037,2016-03-09 17:15:52.631
Referral,56b7fd2ff46b3e24aa7ee406,2016-02-10 18:42:12.27
Direct - Paid Search (brand) - Organic Search,56f41a191450d37de4df8561,2016-03-31 16:13:36.797
Direct - Paid Search (brand) - Organic Search,5657ad3b69702d481b000000,2015-12-16 19:35:19.605
undefined,56d5d39aea9f77059393032e,2016-03-04 17:08:39.671
Direct - Paid Search (brand) - Organic Search,56dc9d84ea9f7745351cc395,2016-03-11 17:53:29.834
Phone,56d17ca38d26031c25bcc92f,2016-04-12 15:09:33.079
Facebook Ads,56fbd80a8d26030555622e5e,2016-04-07 15:09:28.932
undefined,56fe54dd8d260345bba528ef,2016-04-01 17:20:46.77
Phone,56d5af748d260349922da2c7,2016-03-02 18:16:25.564
Direct - Paid Search (brand) - Organic Search,56d5ab6dea9f77078a930289,2016-03-04 22:11:42.369
Direct - Paid Search (brand) - Organic Search,56fd8b49ea9f77025c2d38cb,2016-03-31 21:25:08.682
Phone,570669aea6a4f276fbd909a0,2016-04-12 15:13:56.507
Direct - Paid Search (brand) - Organic Search,569bf55a69702d73e2311b00,2016-01-20 19:13:41.54
Direct - Paid Search (brand) - Organic Search,56772ae569702d17434d0100,2015-12-22 17:16:38.384
Direct - Paid Search (brand) - Organic Search,569ae5db69702d7240b60200,2016-01-19 18:59:21.832
"Digital (display, video, native, podcast, twitter)",56313fa569702d795d5d0000,2015-11-04 23:44:02.109
Facebook Ads,56d4f0068d26032ffe92d620,2016-03-01 17:24:54.692
Facebook Ads,55688ac269702d0614020000,2015-06-09 20:58:15.23
Referral,564cf12069702d78d0300000,2015-12-08 22:59:47.195
Direct - Paid Search (brand) - Organic Search,546658cf69702d2873280000,2014-11-18 22:15:39.722
undefined,5653650a69702d031e9c0000,2015-12-02 17:57:50.365
Facebook Ads,54fe7b8e69702d68d1000000,2015-03-18 23:19:13.662
Direct - Paid Search (brand) - Organic Search,55ac34c869702d7438030000,2015-07-30 12:38:49.403
Facebook Ads,5537a33a69702d57ce0a0000,2015-04-30 15:36:29.804
Direct - Paid Search (brand) - Organic Search,564935fe69702d1917010000,2015-11-16 20:22:08.942
Direct - Paid Search (brand) - Organic Search,565ef43d69702d5a04840000,2015-12-07 16:35:12.267
Direct - Paid Search (brand) - Organic Search,55a3c28369702d0470030000,2015-07-29 15:32:28.043
Direct - Paid Search (brand) - Organic Search,55070af369702d2c7a100000,2015-03-25 22:47:31.816
undefined,54b535bb69702d1155000000,2015-02-12 22:57:09.923
Direct - Paid Search (brand) - Organic Search,563a0dd069702d4107530000,2015-11-05 21:51:55.825
Direct - Paid Search (brand) - Organic Search,55c106a669702d3e7f1a0000,2015-08-07 22:00:31.867
Direct - Paid Search (brand) - Organic Search,53a896aa888f2278bf000704,2014-06-25 13:13:27.396
Direct - Paid Search (brand) - Organic Search,55dd287d69702d1215000000,2015-10-08 16:44:48.45
Direct - Paid Search (brand) - Organic Search,55f209ba69702d3141180000,2015-09-23 19:09:49.787
Direct - Paid Search (brand) - Organic Search,55050cc869702d036d000000,2015-03-26 16:40:09.269
Direct - Paid Search (brand) - Organic Search,55e5299869702d49b2020000,2015-09-11 15:09:20.032
Direct - Paid Search (brand) - Organic Search,55e7ca7169702d0deb140000,2015-09-07 17:08:31.657
Direct - Paid Search (brand) - Organic Search,53c1655e888f226827000270,2014-07-15 17:50:57.341
Direct - Paid Search (brand) - Organic Search,5697e94069702d0ddcd30300,2016-01-22 18:11:30.214
Direct - Paid Search (brand) - Organic Search,5513023b69702d6586070000,2015-03-26 17:05:01.298
Direct - Paid Search (brand) - Organic Search,54c11f0c69702d44e5010000,2015-01-28 21:54:10.407
Direct - Paid Search (brand) - Organic Search,557087a469702d25f2090000,2015-06-10 15:32:27.272
Direct - Paid Search (brand) - Organic Search,55880ff669702d3ae3160000,2015-06-30 15:13:49.22
Direct - Paid Search (brand) - Organic Search,563a5a5c69702d69ea180000,2015-11-06 21:54:32.96
Direct - Paid Search (brand) - Organic Search,55ced7ab69702d1f46000000,2015-08-27 17:25:51.725
Direct - Paid Search (brand) - Organic Search,55968e8d69702d62eb040000,2015-07-16 18:37:46.398
Facebook Ads,568ffc7369702d1f60470000,2016-01-13 18:30:32.942
Direct - Paid Search (brand) - Organic Search,55f8789369702d4027790000,2015-09-21 15:35:14.557
Direct - Paid Search (brand) - Organic Search,55f1e6f669702d246b900000,2015-09-21 16:51:59.433
Direct - Paid Search (brand) - Organic Search,5651ef2369702d72b7090000,2015-12-08 16:16:11.023
Facebook Ads,55f374a469702d6786190000,2015-09-28 13:48:25.038
Direct - Paid Search (brand) - Organic Search,560b2a4369702d7fb4a20100,2015-10-06 13:29:59.272
Direct - Paid Search (brand) - Organic Search,5540f5aa69702d21c2000000,2015-05-01 16:43:46.386
Facebook Ads,55eb0dea69702d3b77480000,2015-09-10 18:08:50.68
